# frame_index,read_ok,t_before_read_ns,t_after_read_ns
811,1,6274679917979,6274699873400
812,1,6274699896471,6274720037340
813,1,6274720042360,6274740043562
814,1,6274740050192,6274759996949
815,1,6274760021806,6274779908846
816,1,6274779913734,6274800204771
817,1,6274800209986,6274820159114
818,1,6274820164497,6274840165589
819,1,6274840170844,6274860183751
820,1,6274860189021,6274880075365
821,1,6274880080561,6274899943914
822,1,6274899948986,6274920083585
823,1,6274920089236,6274940265683
824,1,6274940270679,6274960089841
825,1,6274960096382,6274984204537
826,1,6274984209921,6275004219500
827,1,6275004224910,6275024187765
828,1,6275024193369,6275044115518
829,1,6275044121593,6275064085947
830,1,6275064091291,6275084074153
831,1,6275084079904,6275104164752
832,1,6275104169885,6275124274123
833,1,6275124279435,6275144271060
834,1,6275144276125,6275171747960
835,1,6275171755948,6275191737627
836,1,6275191743879,6275211635986
837,1,6275211641939,6275231753597
838,1,6275231759452,6275245430158
839,1,6275245434261,6275264159334
840,1,6275264164085,6275291956393
841,1,6275291964213,6275311761906
842,1,6275311767649,6275331793742
843,1,6275331800865,6275351860323
844,1,6275351866277,6275367688081
845,1,6275367692668,6275384358718
846,1,6275384363778,6275404465400
847,1,6275404470824,6275424709359
848,1,6275424714803,6275451511129
849,1,6275451519306,6275467442950
850,1,6275467446939,6275483947322
851,1,6275483952778,6275504098953
852,1,6275504104177,6275523932431
853,1,6275523937826,6275544021268
854,1,6275544027748,6275564044488
855,1,6275564049802,6275584059761
856,1,6275584065077,6275603893381
857,1,6275603898308,6275623798876
858,1,6275623804020,6275644083520
859,1,6275644088719,6275663846607
860,1,6275663870016,6275683937655
861,1,6275683944668,6275703984451
862,1,6275703989319,6275724047911
863,1,6275724052645,6275747929428
